OrderID,CustomerID,OrderDate,Region,PaymentMethod
1793,319,2024-01-17,Europe,Credit Card
1794,192,2025-03-12,Asia,UPI
1795,788,2024-08-19,North America,Net Banking
1796,1505,2025-04-19,Asia,PayPal
1797,1641,2025-02-10,Asia,Debit Card
1798,823,2024-05-05,North America,Debit Card
1799,1529,2024-12-04,South America,Net Banking
1800,884,2025-06-17,South America,Debit Card
1801,1429,2023-10-05,South America,PayPal
1802,665,2024-03-26,Asia,PayPal
1803,1514,2024-08-29,South America,PayPal
1804,316,2023-11-28,Asia,Debit Card
1805,258,2025-03-15,South America,Credit Card
1806,732,2024-11-23,Asia,Net Banking
1807,996,2025-07-05,South America,UPI
1808,1751,2024-10-25,North America,Net Banking
1809,342,2025-06-13,Europe,Net Banking
1810,978,2024-08-02,South America,PayPal
1811,1744,2025-06-23,North America,Net Banking
1812,528,2024-04-30,South America,UPI
1813,1727,2023-08-28,South America,PayPal
1814,1922,2024-02-14,Europe,Credit Card
1815,1326,2024-01-05,South America,Net Banking
1816,1281,2025-01-03,North America,Debit Card
1817,688,2023-11-21,Asia,Net Banking
1818,365,2024-10-02,Asia,UPI
1819,1839,2024-09-27,North America,Debit Card
1820,993,2025-07-21,North America,Debit Card
1821,488,2024-12-21,Asia,UPI
1822,1922,2024-05-30,Asia,PayPal
1823,755,2024-08-14,South America,Net Banking
1824,1559,2024-01-11,Asia,Net Banking
1825,811,2025-03-04,Europe,Credit Card
1826,913,2023-09-18,North America,PayPal
1827,1549,2024-03-12,Europe,Debit Card
1828,480,2025-06-01,South America,Debit Card
1829,955,2025-05-23,Asia,Debit Card
1830,1213,2025-03-30,Europe,Net Banking
1831,708,2024-06-10,Europe,UPI
1832,787,2024-10-04,Asia,Debit Card
1833,989,2024-07-15,South America,Credit Card
1834,1093,2025-04-28,South America,Credit Card
1835,769,2025-01-26,South America,UPI
1836,210,2025-03-24,North America,PayPal
1837,1470,2024-02-23,North America,Net Banking
1838,82,2024-08-26,Asia,UPI
1839,1708,2024-04-26,South America,Credit Card
1840,1947,2024-12-18,North America,PayPal
1841,1362,2024-01-18,Europe,UPI
1842,513,2023-09-26,Europe,UPI
1843,803,2023-09-29,North America,UPI
1844,1278,2025-02-23,Asia,Credit Card
1845,36,2024-02-11,North America,UPI
1846,1819,2025-01-21,South America,Credit Card
1847,605,2024-10-14,Asia,Credit Card
1848,880,2024-10-10,Asia,PayPal
1849,304,2024-10-29,Asia,PayPal
1850,1690,2024-10-13,North America,Net Banking
1851,967,2025-07-15,Asia,Debit Card
1852,110,2024-06-24,South America,PayPal
1853,923,2024-06-16,Asia,Credit Card
1854,626,2025-06-22,Asia,UPI
1855,249,2025-03-02,Asia,Credit Card
1856,1685,2025-06-17,North America,Debit Card
1857,1973,2024-11-16,North America,Debit Card
1858,96,2023-09-04,North America,Net Banking
1859,1473,2023-10-22,North America,Debit Card
1860,1919,2024-08-31,North America,UPI
1861,387,2024-01-10,South America,PayPal
1862,687,2024-04-15,Europe,PayPal
1863,1138,2023-09-20,Asia,Debit Card
1864,1606,2023-09-30,South America,Net Banking
1865,346,2024-03-01,Europe,PayPal
1866,1263,2025-04-27,North America,Debit Card
1867,1660,2025-02-24,Asia,Credit Card
1868,1337,2025-05-03,South America,Net Banking
1869,576,2023-09-13,Asia,Net Banking
1870,1121,2024-12-24,North America,PayPal
1871,671,2024-02-14,South America,Credit Card
1872,1139,2024-03-21,Asia,PayPal
1873,62,2024-11-03,Asia,Debit Card
1874,309,2023-08-16,South America,UPI
1875,1584,2024-08-08,North America,UPI
1876,1194,2025-05-14,Europe,Net Banking
1877,297,2024-05-31,North America,Credit Card
1878,1346,2024-06-12,South America,Net Banking
1879,137,2023-10-03,Europe,Debit Card
1880,367,2024-05-29,South America,Debit Card
1881,1804,2024-11-16,North America,PayPal
1882,551,2025-06-03,South America,PayPal
1883,767,2024-11-23,Asia,UPI
1884,974,2024-02-13,Asia,PayPal
1885,538,2024-03-01,North America,Debit Card
1886,1273,2025-02-28,South America,Net Banking
1887,663,2025-03-14,South America,Debit Card
1888,11,2024-07-07,Europe,Net Banking
1889,339,2024-06-06,North America,PayPal
1890,968,2025-07-25,North America,UPI
1891,557,2024-07-23,Asia,Debit Card
1892,1162,2025-05-17,South America,UPI
1893,275,2023-08-16,North America,PayPal
1894,967,2024-05-11,North America,Net Banking
1895,626,2025-05-10,North America,Net Banking
1896,1589,2025-01-19,Asia,Debit Card
1897,1495,2025-02-07,Asia,Debit Card
1898,1457,2024-10-28,Asia,Credit Card
1899,275,2023-08-17,Asia,Net Banking
1900,1364,2024-01-17,North America,Debit Card
1901,1552,2024-02-01,South America,UPI
1902,1728,2025-05-06,North America,Net Banking
1903,1401,2023-10-16,North America,PayPal
1904,1950,2024-08-03,North America,Credit Card
1905,1224,2025-07-01,Asia,Net Banking
1906,1903,2023-12-16,Asia,UPI
1907,1757,2024-11-15,South America,PayPal
1908,315,2024-01-31,Europe,Debit Card
1909,1621,2025-06-29,Asia,PayPal
1910,312,2024-04-24,Europe,UPI
1911,267,2025-07-27,Europe,PayPal
1912,1659,2023-12-19,North America,PayPal
1913,496,2025-02-15,Asia,PayPal
1914,829,2024-03-22,South America,PayPal
1915,1987,2025-01-09,South America,UPI
1916,1444,2024-07-09,South America,UPI
1917,1729,2025-03-22,North America,PayPal
1918,965,2024-01-12,North America,Net Banking
1919,749,2024-12-31,Asia,Credit Card
1920,418,2024-05-05,Asia,Net Banking
1921,657,2025-06-05,Europe,Credit Card
1922,648,2024-07-23,North America,PayPal
1923,1949,2024-01-14,South America,UPI
1924,1623,2025-07-15,South America,Credit Card
1925,820,2025-06-30,South America,UPI
1926,235,2023-10-19,North America,PayPal
1927,1540,2024-12-21,South America,Credit Card
1928,1007,2025-06-02,Europe,PayPal
1929,842,2025-05-27,Asia,Credit Card
1930,246,2024-11-27,South America,Credit Card
1931,1294,2024-07-26,North America,UPI
1932,1073,2023-10-06,Asia,Credit Card
1933,1492,2024-10-23,Asia,Net Banking
1934,40,2023-09-01,South America,Credit Card
1935,1224,2023-10-13,Europe,Net Banking
1936,973,2025-06-15,Europe,Credit Card
1937,1459,2024-03-08,South America,UPI
1938,1191,2025-01-14,Europe,PayPal
1939,611,2024-07-18,South America,PayPal
1940,1662,2023-11-13,Asia,Net Banking
1941,1784,2025-05-30,South America,Debit Card
1942,926,2024-10-21,Europe,PayPal
1943,1238,2025-02-28,South America,Net Banking
1944,528,2024-11-25,North America,UPI
1945,192,2025-06-30,Europe,Credit Card
1946,989,2024-09-08,Europe,Debit Card
1947,1312,2025-05-14,Europe,Net Banking
1948,1648,2024-03-19,Europe,Debit Card
1949,1385,2024-02-06,North America,PayPal
1950,1364,2024-07-08,North America,PayPal
1951,1540,2023-08-07,Europe,Credit Card
1952,522,2024-02-22,South America,PayPal
1953,379,2024-08-04,Asia,Debit Card
1954,1736,2025-03-27,Asia,PayPal
1955,773,2023-12-23,North America,Debit Card
1956,1908,2024-08-06,North America,PayPal
1957,215,2024-12-14,North America,PayPal
1958,563,2024-10-25,Europe,Credit Card
1959,1398,2024-05-21,Europe,Net Banking
1960,125,2025-03-24,North America,Debit Card
1961,415,2024-11-24,Europe,PayPal
1962,1000,2024-07-12,Europe,Debit Card
1963,1869,2024-03-19,North America,Net Banking
1964,704,2024-06-12,Europe,UPI
1965,1278,2023-09-15,Asia,PayPal
1966,659,2025-07-11,Europe,UPI
1967,961,2024-10-24,Europe,UPI
1968,1469,2024-06-12,Europe,Debit Card
1969,1182,2025-02-14,North America,Debit Card
1970,1088,2024-04-02,Asia,PayPal
1971,1577,2024-05-15,Europe,Debit Card
1972,548,2023-09-11,South America,Net Banking
1973,1294,2025-01-28,Europe,PayPal
1974,650,2024-01-04,Asia,PayPal
1975,931,2024-06-23,North America,UPI
1976,1323,2024-09-10,North America,UPI
1977,637,2024-10-28,South America,Debit Card
1978,1763,2024-12-06,Europe,UPI
1979,867,2024-04-29,North America,UPI
1980,1494,2025-07-10,South America,Net Banking
1981,395,2024-03-08,Europe,UPI
1982,1341,2024-09-09,South America,Credit Card
1983,564,2024-12-29,Europe,UPI
1984,1963,2024-08-16,South America,Net Banking
1985,357,2024-06-08,Europe,Credit Card
1986,721,2025-01-30,South America,Net Banking
1987,1459,2025-02-05,North America,PayPal
1988,795,2025-07-29,Europe,PayPal
1989,952,2024-09-14,Europe,Credit Card
1990,1889,2023-09-13,South America,UPI
1991,783,2024-02-22,South America,Debit Card
1992,866,2023-10-03,North America,Net Banking
1993,5,2025-06-24,North America,Credit Card
1994,106,2024-12-02,North America,Credit Card
1995,7,2025-02-14,South America,Net Banking
1996,1617,2025-05-31,Asia,PayPal
1997,479,2024-12-05,Asia,Net Banking
1998,146,2024-09-12,Asia,Credit Card
1999,80,2024-04-07,South America,Net Banking
2000,605,2025-07-21,South America,PayPal
2001,203,2025-01-06,Europe,Debit Card
2002,1047,2024-04-29,North America,Debit Card
2003,1842,2023-10-19,Europe,Net Banking
2004,624,2024-05-15,Asia,Net Banking
2005,1057,2024-08-19,South America,PayPal
2006,977,2024-12-01,Europe,UPI
2007,469,2023-11-25,Asia,Credit Card
2008,1855,2024-04-22,North America,Debit Card
2009,1443,2024-01-17,North America,PayPal
2010,1375,2024-01-31,Europe,PayPal
2011,1814,2025-03-15,Europe,PayPal
2012,1209,2024-10-28,Asia,PayPal
2013,483,2024-09-15,Europe,Credit Card
2014,193,2025-04-27,Asia,UPI
2015,292,2025-05-21,North America,Credit Card
2016,1942,2024-07-24,Europe,Debit Card
2017,608,2024-02-28,Europe,PayPal
2018,1533,2023-12-14,South America,UPI
2019,455,2024-10-08,Europe,Credit Card
2020,1712,2025-07-20,North America,Net Banking
2021,787,2024-10-15,Asia,PayPal
2022,782,2024-04-21,North America,Net Banking
2023,1005,2024-08-05,Europe,Credit Card
2024,545,2025-03-19,Europe,UPI
2025,946,2025-07-06,Asia,UPI
2026,155,2024-10-26,North America,UPI
2027,1465,2025-03-09,North America,PayPal
2028,905,2024-06-23,Europe,PayPal
2029,12,2024-11-01,South America,PayPal
2030,50,2024-10-02,Asia,Credit Card
2031,1617,2024-01-24,Europe,PayPal
2032,616,2024-06-18,Europe,Net Banking
2033,810,2024-02-18,Asia,Debit Card
2034,995,2023-12-27,Asia,Debit Card
2035,915,2024-06-02,South America,PayPal
2036,391,2024-12-19,South America,PayPal
2037,1048,2024-05-24,Asia,Debit Card
2038,193,2025-01-05,South America,Debit Card
2039,1209,2023-12-23,North America,PayPal
2040,876,2024-07-08,Europe,PayPal
2041,624,2025-06-27,North America,UPI
2042,848,2024-08-26,Asia,Debit Card
2043,1153,2024-11-12,Asia,Credit Card
2044,129,2024-11-23,Europe,Credit Card
2045,609,2024-05-28,Europe,PayPal
2046,1555,2025-06-20,South America,Net Banking
2047,1118,2024-09-19,Asia,UPI
2048,31,2024-06-17,Europe,PayPal
2049,98,2024-09-19,South America,Credit Card
2050,1959,2024-10-08,Europe,Credit Card
2051,1415,2024-07-03,Europe,PayPal
2052,1138,2024-09-13,Asia,Credit Card
2053,7,2025-04-29,Europe,UPI
2054,1813,2025-07-31,North America,PayPal
2055,853,2024-07-31,South America,Credit Card
2056,1040,2024-03-05,North America,Credit Card
2057,509,2024-03-12,South America,Debit Card
2058,786,2023-10-23,North America,Debit Card
2059,595,2024-01-02,South America,PayPal
2060,1905,2025-02-22,South America,Credit Card
2061,27,2024-09-07,Asia,Net Banking
2062,1155,2024-10-11,Asia,UPI
2063,1,2024-10-07,Europe,Debit Card
2064,1121,2025-07-26,South America,Credit Card
2065,1862,2024-09-12,Asia,Net Banking
2066,37,2025-03-09,North America,PayPal
2067,1877,2024-05-29,South America,Credit Card
2068,91,2023-08-14,North America,PayPal
2069,1419,2025-07-23,Asia,Debit Card
2070,111,2024-09-29,Asia,Debit Card
2071,1193,2024-02-12,North America,Credit Card
2072,1507,2023-12-17,South America,Debit Card
2073,800,2023-10-02,Asia,PayPal
2074,1003,2023-11-06,Asia,PayPal
2075,1160,2024-08-24,North America,Net Banking
2076,169,2024-12-09,North America,Net Banking
2077,795,2024-09-04,North America,Net Banking
2078,1872,2024-01-12,North America,PayPal
2079,1133,2024-04-28,South America,Credit Card
2080,631,2024-02-13,Asia,PayPal
2081,487,2024-10-19,South America,Net Banking
2082,1580,2025-01-26,Europe,Debit Card
2083,253,2024-12-06,Europe,UPI
2084,1117,2024-04-11,South America,UPI
2085,1083,2023-10-18,North America,Credit Card
2086,1151,2024-03-30,South America,Debit Card
2087,594,2024-01-17,Asia,Credit Card
2088,1829,2025-05-31,Europe,Credit Card
2089,955,2023-09-03,South America,PayPal
2090,1152,2025-03-06,Asia,Net Banking
2091,1651,2024-03-28,Europe,UPI
2092,1392,2024-10-03,South America,PayPal
2093,23,2025-05-04,Europe,UPI
2094,1716,2024-12-06,Asia,UPI
2095,1876,2024-12-04,North America,Net Banking
2096,333,2024-09-13,South America,Debit Card
2097,359,2025-05-24,Asia,Debit Card
2098,556,2024-02-18,South America,Credit Card
2099,1473,2025-03-28,North America,PayPal
2100,1582,2024-10-10,North America,Net Banking
2101,1584,2025-05-02,Europe,Net Banking
2102,899,2025-02-09,South America,PayPal
2103,1035,2024-01-12,Europe,Credit Card
2104,502,2024-08-03,North America,UPI
2105,139,2023-12-01,North America,Credit Card
2106,1677,2024-01-22,South America,UPI
2107,1680,2024-11-09,Asia,UPI
2108,963,2025-01-21,Europe,PayPal
2109,1605,2025-01-21,Asia,Credit Card
2110,398,2024-12-13,Europe,Debit Card
2111,831,2024-08-17,Asia,UPI
2112,985,2024-09-05,South America,Credit Card
2113,646,2025-05-19,North America,Debit Card
2114,1279,2023-10-29,North America,PayPal
2115,480,2025-04-08,Asia,PayPal
2116,1538,2023-08-12,Europe,PayPal
2117,691,2025-05-27,Europe,Net Banking
2118,569,2025-06-22,North America,PayPal
2119,1203,2024-05-05,South America,PayPal
2120,1764,2024-09-08,South America,PayPal
2121,687,2024-04-24,South America,UPI
2122,981,2025-03-09,South America,Net Banking
2123,1511,2023-12-10,South America,PayPal
2124,1265,2023-10-01,Asia,Debit Card
2125,495,2023-08-15,Asia,Net Banking
2126,721,2023-11-25,Europe,Credit Card
2127,457,2024-10-05,Asia,Net Banking
2128,592,2025-04-19,South America,Debit Card
2129,1120,2024-08-23,Europe,Net Banking
2130,449,2023-12-19,South America,Credit Card
2131,1529,2023-12-27,Asia,Credit Card
2132,1401,2024-01-17,Europe,Credit Card
2133,325,2024-12-05,North America,UPI
2134,249,2024-03-27,Europe,Net Banking
2135,1532,2023-09-19,South America,PayPal
2136,1759,2024-01-12,South America,PayPal
2137,395,2023-08-05,Europe,Credit Card
2138,480,2024-12-02,North America,PayPal
2139,1662,2025-06-21,South America,Credit Card
2140,1992,2025-07-30,North America,Net Banking
2141,964,2024-08-19,South America,Credit Card
2142,61,2024-10-14,South America,Credit Card
2143,1010,2024-07-24,Asia,Credit Card
2144,647,2024-04-16,Asia,Net Banking
2145,1823,2023-08-28,Europe,Net Banking
2146,1948,2023-08-02,South America,Credit Card
2147,968,2025-04-22,North America,UPI
2148,1601,2025-03-05,Asia,UPI
2149,436,2024-11-20,North America,PayPal
2150,543,2025-03-04,South America,Debit Card
2151,1620,2024-10-11,Asia,Credit Card
2152,368,2025-01-08,Asia,UPI
2153,1580,2024-04-25,South America,PayPal
2154,617,2024-10-10,Europe,UPI
2155,1824,2024-05-12,South America,Debit Card
2156,157,2023-10-19,Europe,UPI
2157,1488,2025-02-16,Europe,Net Banking
2158,31,2024-01-11,Asia,PayPal
2159,1793,2024-05-22,Asia,UPI
2160,1249,2025-06-10,South America,UPI
2161,1407,2024-04-14,South America,UPI
2162,252,2023-10-26,South America,Credit Card
2163,144,2024-10-05,Asia,PayPal
2164,470,2024-11-23,South America,Credit Card
2165,466,2023-10-19,Asia,Net Banking
2166,1274,2024-05-20,North America,Net Banking
2167,1815,2023-08-15,South America,Credit Card
2168,1906,2023-08-11,North America,PayPal
2169,1938,2025-03-30,Asia,Net Banking
2170,1103,2024-05-01,Europe,PayPal
2171,172,2024-03-28,Asia,Credit Card
2172,69,2024-01-19,Europe,Net Banking
2173,1504,2025-07-19,Europe,Debit Card
2174,1284,2025-03-06,South America,PayPal
2175,115,2023-10-25,South America,Credit Card
2176,1149,2023-11-10,Asia,Credit Card
2177,1739,2025-01-07,Asia,Net Banking
2178,1517,2023-09-03,South America,Net Banking
2179,173,2024-09-16,Asia,Net Banking
2180,1798,2023-08-02,South America,Credit Card
2181,860,2025-02-22,North America,PayPal
2182,67,2023-10-24,South America,UPI
2183,1108,2025-05-23,North America,Debit Card
2184,795,2025-02-14,North America,PayPal
2185,1082,2024-03-30,Europe,Net Banking
2186,1006,2025-04-01,North America,Net Banking
2187,1563,2024-12-21,North America,Net Banking
2188,675,2024-06-24,North America,PayPal
2189,1677,2025-05-08,Europe,Net Banking
2190,1340,2024-12-31,South America,Net Banking
2191,1294,2024-11-21,Europe,UPI
2192,464,2025-07-12,Asia,UPI
2193,297,2023-10-07,South America,Credit Card
2194,1378,2024-01-09,Asia,UPI
2195,826,2025-07-16,Asia,Net Banking
2196,1252,2025-05-17,Asia,Net Banking
2197,633,2024-12-20,South America,UPI
2198,1761,2024-07-09,Europe,UPI
2199,295,2023-08-12,Europe,Net Banking
2200,1106,2024-10-14,Europe,Debit Card
2201,1965,2024-05-04,North America,Credit Card
2202,1948,2024-03-29,South America,PayPal
2203,1826,2024-02-15,Europe,Net Banking
2204,1098,2024-06-17,North America,PayPal
2205,1786,2023-12-07,Asia,UPI
2206,1851,2024-08-16,Europe,Net Banking
2207,1250,2024-11-23,Asia,Credit Card
2208,231,2025-05-15,North America,Debit Card
2209,89,2024-07-17,North America,UPI
2210,371,2024-12-14,South America,UPI
2211,1617,2025-07-15,Asia,Credit Card
2212,1413,2024-03-26,South America,Credit Card
2213,50,2024-10-13,North America,Net Banking
2214,1844,2024-12-06,Asia,Debit Card
2215,1477,2024-09-05,Europe,Credit Card
2216,1820,2024-07-27,Europe,UPI
2217,1677,2025-01-08,Europe,Net Banking
2218,467,2023-10-05,North America,PayPal
2219,1588,2024-08-17,Asia,UPI
2220,1408,2023-11-25,North America,PayPal
2221,1358,2024-05-12,Europe,PayPal
2222,1975,2025-04-08,Europe,Credit Card
2223,1482,2024-05-17,South America,Credit Card
2224,210,2023-09-05,Europe,Credit Card
2225,622,2025-06-02,South America,Credit Card
2226,1056,2024-02-22,Europe,UPI
2227,267,2025-07-06,Europe,UPI
2228,1607,2025-07-13,South America,PayPal
2229,487,2025-04-05,Europe,Net Banking
2230,1955,2024-12-15,South America,UPI
2231,692,2024-07-16,North America,PayPal
2232,1398,2024-07-08,North America,Credit Card
2233,1090,2024-05-03,Asia,Net Banking
2234,1492,2023-12-28,Asia,Credit Card
2235,1727,2025-04-04,North America,PayPal
2236,1414,2024-10-31,South America,UPI
2237,1217,2024-04-15,South America,UPI
2238,243,2025-02-21,North America,UPI
2239,1935,2023-12-20,Asia,PayPal
2240,380,2023-11-17,Europe,UPI
2241,265,2024-02-20,South America,UPI
